review_id,product_id,product_category,review_rating,review_date,review_text
2955,PROD-6525,Grocery,2,31-03-2025,Poor quality
2956,PROD-4780,Beauty,3,10-08-2024,Average
2957,PROD-5622,Grocery,5,25-01-2024,Fantastic quality
2958,PROD-3607,Electronics,1,02-12-2023,Poor quality
2959,PROD-5825,Home & Kitchen,1,19-03-2025,Terrible
2960,PROD-6534,Electronics,2,25-11-2023,Terrible
2961,PROD-7917,Books,4,09-11-2024,Very satisfied
2962,PROD-2697,Fashion,3,26-03-2025,Okay product
2963,PROD-9326,Toys,2,22-04-2023,Poor quality
2964,PROD-2923,Toys,5,08-05-2023,Loved it
2965,PROD-2722,Toys,2,02-10-2024,Not recommended
2966,PROD-9465,Grocery,3,18-01-2024,Okay product
2967,PROD-3982,Toys,5,07-03-2025,Highly recommend
2968,PROD-1899,Home & Kitchen,5,11-01-2025,Very satisfied
2969,PROD-1475,Home & Kitchen,2,19-07-2023,Not recommended
2970,PROD-4525,Books,1,13-12-2023,Not recommended
2971,PROD-4457,Beauty,1,22-09-2024,Poor quality
2972,PROD-8922,Books,5,11-07-2024,Fantastic quality
2973,PROD-9585,Grocery,3,08-07-2023,It works
2974,PROD-9342,Beauty,4,09-05-2024,Very satisfied
2975,PROD-1966,Fashion,2,09-12-2023,Very disappointed
2976,PROD-4105,Books,2,20-05-2023,Hated it
2977,PROD-1615,Home & Kitchen,5,13-12-2024,Very satisfied
2978,PROD-4622,Electronics,1,13-02-2025,Not recommended
2979,PROD-6883,Books,4,23-02-2025,Very satisfied
2980,PROD-9986,Electronics,5,04-04-2025,Loved it
2981,PROD-9643,Books,4,09-12-2023,Loved it
2982,PROD-7475,Beauty,2,23-01-2024,Terrible
2983,PROD-5462,Toys,5,05-10-2024,Great product
2984,PROD-2382,Beauty,1,27-04-2023,Terrible
2985,PROD-8299,Toys,3,02-12-2024,Neutral experience
2986,PROD-5363,Books,2,12-12-2023,Poor quality
2987,PROD-3407,Home & Kitchen,5,11-09-2023,Fantastic quality
2988,PROD-3544,Electronics,1,26-05-2024,Hated it
2989,PROD-2770,Grocery,5,05-09-2023,Very satisfied
2990,PROD-2890,Grocery,4,15-05-2024,Highly recommend
2991,PROD-2618,Grocery,2,03-05-2024,Poor quality
2992,PROD-3748,Books,2,29-12-2024,Terrible
2993,PROD-5921,Home & Kitchen,2,18-06-2024,Terrible
2994,PROD-1035,Toys,1,28-06-2023,Hated it
2995,PROD-1551,Electronics,5,08-04-2025,Great product
2996,PROD-9649,Toys,4,23-04-2023,Very satisfied
2997,PROD-9003,Beauty,2,31-08-2023,Poor quality
2998,PROD-2167,Beauty,5,05-03-2025,Great product
2999,PROD-9106,Beauty,2,26-11-2023,Not recommended
3000,PROD-4115,Electronics,1,09-12-2023,Poor quality
3001,PROD-8423,Books,2,09-07-2024,Hated it
3002,PROD-6428,Fashion,5,23-08-2023,Highly recommend
3003,PROD-3847,Books,5,17-11-2023,Fantastic quality
3004,PROD-9002,Books,4,12-08-2024,Great product
3005,PROD-7934,Home & Kitchen,4,29-09-2023,Great product
3006,PROD-6741,Fashion,1,14-06-2023,Very disappointed
3007,PROD-7422,Toys,2,18-05-2023,Hated it
3008,PROD-6712,Home & Kitchen,3,10-08-2024,Neutral experience
3009,PROD-1533,Home & Kitchen,2,20-08-2023,Very disappointed
3010,PROD-4834,Fashion,3,14-07-2024,Okay product
3011,PROD-1234,Toys,2,14-12-2024,Terrible
3012,PROD-8512,Books,2,20-07-2024,Terrible
3013,PROD-2768,Home & Kitchen,2,07-01-2024,Terrible
3014,PROD-1222,Books,4,06-12-2024,Very satisfied
3015,PROD-8147,Electronics,1,23-12-2023,Hated it
3016,PROD-5548,Fashion,5,06-02-2025,Highly recommend
3017,PROD-5926,Electronics,5,18-04-2023,Loved it
3018,PROD-8583,Electronics,3,13-11-2024,Nothing special
3019,PROD-9992,Beauty,2,30-01-2025,Hated it
3020,PROD-7586,Grocery,5,20-03-2025,Very satisfied
3021,PROD-8669,Books,1,20-02-2024,Very disappointed
3022,PROD-2057,Beauty,3,25-03-2025,Neutral experience
3023,PROD-3560,Grocery,5,17-06-2024,Fantastic quality
3024,PROD-5941,Electronics,3,03-08-2023,Average
3025,PROD-7269,Books,5,06-04-2025,Fantastic quality
3026,PROD-9164,Books,1,21-02-2024,Terrible
3027,PROD-1140,Home & Kitchen,4,30-07-2024,Fantastic quality
3028,PROD-4644,Electronics,4,25-05-2024,Very satisfied
3029,PROD-9606,Electronics,1,18-11-2024,Terrible
3030,PROD-9186,Books,1,13-08-2024,Poor quality
3031,PROD-3526,Beauty,4,13-03-2025,Fantastic quality
3032,PROD-6572,Electronics,4,29-04-2023,Fantastic quality
3033,PROD-2984,Beauty,5,06-12-2023,Fantastic quality
3034,PROD-6312,Toys,2,21-01-2024,Hated it
3035,PROD-1098,Beauty,2,21-02-2025,Poor quality
3036,PROD-8824,Grocery,1,07-09-2024,Not recommended
3037,PROD-6483,Toys,1,05-03-2025,Not recommended
3038,PROD-3240,Grocery,2,28-02-2025,Not recommended
3039,PROD-6915,Books,1,12-11-2024,Poor quality
3040,PROD-4971,Grocery,1,10-05-2024,Not recommended
3041,PROD-5028,Electronics,4,06-12-2023,Fantastic quality
3042,PROD-3179,Grocery,3,13-07-2024,Neutral experience
3043,PROD-1304,Grocery,3,16-05-2024,Nothing special
3044,PROD-1692,Home & Kitchen,4,17-09-2023,Very satisfied
3045,PROD-1167,Electronics,5,23-09-2023,Very satisfied
3046,PROD-5040,Home & Kitchen,1,16-02-2024,Terrible
3047,PROD-8835,Toys,1,09-02-2025,Very disappointed
3048,PROD-3310,Toys,3,21-03-2025,Neutral experience
3049,PROD-2817,Grocery,5,14-01-2025,Very satisfied
3050,PROD-2568,Fashion,4,01-09-2024,Loved it
3051,PROD-5648,Beauty,3,01-12-2023,It works
3052,PROD-7261,Electronics,1,05-06-2023,Not recommended
3053,PROD-2748,Electronics,4,12-02-2025,Fantastic quality
3054,PROD-8366,Grocery,3,20-01-2025,It works
3055,PROD-6148,Fashion,4,30-01-2024,Great product
3056,PROD-7619,Home & Kitchen,5,30-09-2024,Very satisfied
3057,PROD-2055,Books,4,04-04-2024,Very satisfied
3058,PROD-6881,Grocery,1,09-10-2023,Hated it
3059,PROD-7079,Beauty,3,15-11-2023,Neutral experience
3060,PROD-9810,Grocery,3,07-05-2024,Average
3061,PROD-1364,Electronics,3,24-08-2024,Nothing special
3062,PROD-4013,Beauty,5,27-10-2023,Very satisfied
3063,PROD-1456,Beauty,4,04-04-2025,Loved it
3064,PROD-7770,Fashion,4,26-10-2023,Loved it
3065,PROD-2526,Grocery,2,15-11-2024,Hated it
3066,PROD-6008,Beauty,2,19-04-2023,Poor quality
3067,PROD-2761,Fashion,3,20-08-2024,Neutral experience
3068,PROD-8068,Toys,1,01-06-2024,Hated it
3069,PROD-2035,Toys,5,04-12-2023,Great product
3070,PROD-4728,Toys,2,19-11-2024,Hated it
3071,PROD-9188,Electronics,5,22-08-2023,Highly recommend
3072,PROD-9459,Toys,4,06-12-2024,Great product
3073,PROD-4333,Beauty,2,26-07-2024,Poor quality
3074,PROD-1030,Toys,2,08-11-2023,Poor quality
3075,PROD-4291,Electronics,1,05-02-2024,Not recommended
3076,PROD-1210,Beauty,4,07-11-2023,Very satisfied
3077,PROD-6544,Books,3,04-12-2024,Neutral experience
3078,PROD-9311,Electronics,2,15-10-2024,Hated it
3079,PROD-7870,Home & Kitchen,3,12-07-2023,Nothing special
3080,PROD-3541,Fashion,5,16-08-2023,Fantastic quality
3081,PROD-5428,Fashion,3,23-07-2024,It works
3082,PROD-7317,Grocery,2,06-04-2024,Terrible
3083,PROD-3751,Toys,2,29-09-2023,Terrible
3084,PROD-7133,Grocery,4,22-12-2023,Highly recommend
3085,PROD-7306,Fashion,2,22-08-2024,Very disappointed
3086,PROD-7786,Grocery,1,05-12-2024,Very disappointed
3087,PROD-3285,Fashion,4,10-04-2025,Great product
3088,PROD-7854,Fashion,4,05-11-2024,Loved it
3089,PROD-9003,Fashion,1,02-06-2023,Not recommended
3090,PROD-3120,Beauty,3,19-02-2024,Average
3091,PROD-3339,Beauty,5,29-06-2023,Highly recommend
3092,PROD-8468,Books,3,29-01-2024,Okay product
3093,PROD-7356,Electronics,4,28-02-2025,Loved it
3094,PROD-2686,Toys,3,22-09-2023,Nothing special
3095,PROD-3995,Fashion,4,14-08-2023,Highly recommend
3096,PROD-9099,Fashion,4,26-03-2024,Fantastic quality
3097,PROD-8294,Home & Kitchen,3,20-01-2024,Nothing special
3098,PROD-6568,Beauty,1,24-01-2025,Poor quality
3099,PROD-3478,Electronics,1,29-05-2023,Poor quality
3100,PROD-9124,Electronics,1,01-12-2023,Hated it
3101,PROD-6836,Electronics,3,05-06-2024,Nothing special
3102,PROD-4031,Electronics,2,03-01-2025,Not recommended
3103,PROD-8625,Grocery,1,05-06-2024,Not recommended
3104,PROD-2250,Electronics,2,25-06-2023,Not recommended
3105,PROD-3631,Home & Kitchen,2,11-04-2025,Very disappointed
3106,PROD-1810,Beauty,3,29-02-2024,Nothing special
3107,PROD-3174,Books,4,06-02-2024,Fantastic quality
3108,PROD-3650,Grocery,5,06-08-2023,Very satisfied
3109,PROD-1795,Books,1,17-02-2024,Terrible
3110,PROD-2439,Grocery,1,19-07-2023,Not recommended
3111,PROD-1795,Books,5,11-01-2024,Highly recommend
3112,PROD-6700,Books,3,06-01-2024,Nothing special
3113,PROD-2678,Beauty,2,26-04-2024,Very disappointed
3114,PROD-2901,Books,4,19-10-2024,Highly recommend
3115,PROD-9755,Books,5,11-01-2024,Great product
3116,PROD-9658,Grocery,1,25-03-2025,Terrible
3117,PROD-9966,Fashion,3,03-07-2023,Neutral experience
3118,PROD-5814,Electronics,1,31-05-2023,Hated it
3119,PROD-6091,Toys,4,24-04-2024,Fantastic quality
3120,PROD-7480,Home & Kitchen,4,01-04-2024,Fantastic quality
3121,PROD-7141,Books,2,08-01-2025,Poor quality
3122,PROD-1886,Beauty,3,08-08-2024,Neutral experience
3123,PROD-3259,Beauty,5,14-01-2025,Highly recommend
3124,PROD-2202,Home & Kitchen,5,04-05-2024,Very satisfied
3125,PROD-7782,Toys,2,08-04-2025,Hated it
3126,PROD-7272,Books,3,18-03-2024,It works
3127,PROD-1286,Home & Kitchen,1,11-09-2024,Terrible
3128,PROD-4996,Grocery,1,13-05-2024,Not recommended
3129,PROD-7071,Grocery,1,25-08-2023,Terrible
3130,PROD-8339,Home & Kitchen,1,23-03-2025,Poor quality
3131,PROD-7794,Fashion,3,20-06-2023,Okay product
3132,PROD-7339,Fashion,2,16-12-2024,Very disappointed
3133,PROD-2715,Beauty,5,28-06-2024,Fantastic quality
3134,PROD-8829,Home & Kitchen,4,18-12-2024,Very satisfied
3135,PROD-4111,Grocery,5,06-12-2023,Great product
3136,PROD-6197,Home & Kitchen,2,09-04-2025,Not recommended
3137,PROD-7634,Electronics,1,18-12-2024,Not recommended
3138,PROD-7524,Home & Kitchen,4,14-06-2024,Loved it
3139,PROD-9643,Beauty,1,16-07-2023,Poor quality
3140,PROD-6791,Grocery,1,11-06-2024,Terrible
3141,PROD-4898,Home & Kitchen,3,21-05-2024,Okay product
3142,PROD-5033,Home & Kitchen,3,04-09-2024,Nothing special
3143,PROD-1070,Fashion,4,25-08-2023,Highly recommend
3144,PROD-7970,Toys,2,08-08-2024,Very disappointed
3145,PROD-3027,Toys,3,02-08-2024,Neutral experience
3146,PROD-7945,Beauty,2,25-08-2024,Not recommended
3147,PROD-1717,Toys,4,28-10-2024,Very satisfied
3148,PROD-9519,Toys,5,02-05-2023,Fantastic quality
3149,PROD-5990,Toys,3,07-07-2023,Neutral experience
3150,PROD-3895,Electronics,5,15-02-2025,Highly recommend
3151,PROD-8648,Grocery,3,23-07-2024,Neutral experience
3152,PROD-8635,Home & Kitchen,3,24-05-2024,It works
3153,PROD-1252,Home & Kitchen,4,20-05-2024,Highly recommend
3154,PROD-4230,Beauty,4,30-03-2024,Great product
3155,PROD-9392,Electronics,4,23-02-2025,Loved it
3156,PROD-7105,Electronics,3,08-07-2024,Average
3157,PROD-6850,Toys,2,10-11-2024,Terrible
3158,PROD-5249,Toys,4,01-08-2024,Loved it
3159,PROD-6589,Beauty,4,25-10-2023,Loved it
3160,PROD-2311,Electronics,2,31-01-2025,Poor quality
3161,PROD-9908,Electronics,3,26-07-2023,Okay product
3162,PROD-1315,Books,1,26-04-2023,Not recommended
3163,PROD-7042,Books,1,17-01-2024,Poor quality
3164,PROD-6042,Fashion,3,27-01-2025,Average
3165,PROD-4555,Fashion,1,04-08-2023,Not recommended
3166,PROD-6625,Fashion,2,08-12-2024,Terrible
3167,PROD-4761,Beauty,4,03-10-2024,Loved it
3168,PROD-3507,Grocery,5,23-01-2024,Loved it
3169,PROD-7406,Home & Kitchen,5,07-05-2024,Great product
3170,PROD-8310,Home & Kitchen,5,17-04-2024,Very satisfied
3171,PROD-2805,Electronics,3,29-03-2025,Nothing special
3172,PROD-1782,Books,3,10-04-2024,Average
3173,PROD-5468,Books,3,23-07-2023,Average
3174,PROD-1360,Home & Kitchen,2,01-10-2024,Very disappointed
3175,PROD-3790,Fashion,1,28-11-2023,Terrible
3176,PROD-6160,Fashion,2,24-04-2023,Poor quality
3177,PROD-2861,Grocery,3,10-09-2023,Average
3178,PROD-2926,Toys,1,29-06-2024,Terrible
3179,PROD-1631,Electronics,2,09-11-2024,Not recommended
3180,PROD-2601,Electronics,1,13-02-2024,Not recommended
3181,PROD-1644,Grocery,5,18-01-2024,Loved it
3182,PROD-9840,Books,3,29-04-2023,Neutral experience
3183,PROD-1333,Toys,5,16-12-2023,Great product
3184,PROD-1153,Home & Kitchen,4,12-06-2024,Highly recommend
3185,PROD-6046,Books,4,02-05-2024,Fantastic quality
3186,PROD-9915,Beauty,4,11-05-2023,Loved it
3187,PROD-9207,Electronics,3,05-01-2024,Okay product
3188,PROD-6749,Fashion,4,29-08-2023,Loved it
3189,PROD-2380,Beauty,3,21-11-2024,Average
3190,PROD-8318,Home & Kitchen,4,03-06-2023,Very satisfied
3191,PROD-4318,Toys,5,15-08-2023,Fantastic quality
3192,PROD-8282,Home & Kitchen,5,23-05-2024,Highly recommend
3193,PROD-4888,Toys,5,11-12-2023,Loved it
3194,PROD-4371,Grocery,3,01-05-2024,Nothing special
3195,PROD-8546,Electronics,5,22-02-2024,Loved it
3196,PROD-6196,Beauty,5,08-11-2023,Very satisfied
3197,PROD-9792,Books,4,19-01-2024,Loved it
3198,PROD-6865,Fashion,5,04-03-2025,Loved it
3199,PROD-2013,Beauty,5,10-03-2024,Loved it
3200,PROD-1711,Books,1,09-05-2024,Very disappointed
3201,PROD-8202,Toys,2,29-11-2024,Terrible
3202,PROD-5191,Electronics,4,16-02-2024,Loved it
3203,PROD-6423,Fashion,5,23-05-2024,Highly recommend
3204,PROD-1343,Electronics,2,28-05-2023,Poor quality
3205,PROD-5162,Electronics,2,29-01-2024,Not recommended
3206,PROD-4354,Grocery,3,16-04-2023,Neutral experience
3207,PROD-6871,Home & Kitchen,5,02-06-2024,Highly recommend
3208,PROD-6209,Grocery,4,13-10-2023,Loved it
3209,PROD-8648,Toys,4,15-10-2023,Fantastic quality
3210,PROD-4554,Grocery,5,18-02-2024,Highly recommend
3211,PROD-7443,Home & Kitchen,1,25-12-2023,Poor quality
3212,PROD-5667,Grocery,4,31-12-2024,Loved it
3213,PROD-5962,Fashion,4,21-11-2023,Great product
3214,PROD-3439,Electronics,4,18-07-2024,Highly recommend
3215,PROD-8201,Electronics,1,02-01-2024,Poor quality
3216,PROD-7623,Fashion,4,31-12-2023,Great product
3217,PROD-9283,Home & Kitchen,2,18-05-2023,Hated it
3218,PROD-4692,Grocery,4,13-10-2023,Very satisfied
3219,PROD-5233,Electronics,3,10-01-2024,Okay product
3220,PROD-3359,Electronics,5,04-07-2023,Loved it
3221,PROD-5754,Beauty,5,28-04-2023,Highly recommend
3222,PROD-8585,Electronics,5,16-04-2023,Fantastic quality
3223,PROD-4807,Beauty,2,20-05-2023,Not recommended
3224,PROD-8684,Home & Kitchen,4,20-10-2024,Highly recommend
3225,PROD-2484,Beauty,4,30-06-2024,Highly recommend
3226,PROD-1520,Grocery,2,27-09-2024,Not recommended
3227,PROD-9860,Grocery,3,07-09-2024,Average
3228,PROD-4275,Electronics,3,04-12-2024,Nothing special
3229,PROD-3368,Grocery,5,07-06-2023,Great product
3230,PROD-1131,Toys,4,11-02-2024,Very satisfied
3231,PROD-1389,Home & Kitchen,1,27-11-2024,Poor quality
3232,PROD-6203,Beauty,2,19-10-2023,Very disappointed
3233,PROD-8608,Fashion,5,18-04-2024,Great product
3234,PROD-7836,Home & Kitchen,1,13-07-2024,Poor quality
3235,PROD-5595,Books,4,25-06-2024,Fantastic quality
3236,PROD-7717,Toys,3,27-09-2023,It works
3237,PROD-4823,Books,3,01-07-2024,It works
3238,PROD-3662,Books,1,22-08-2023,Not recommended
3239,PROD-8939,Books,3,19-07-2024,Average
3240,PROD-4145,Fashion,4,04-03-2024,Highly recommend
3241,PROD-4603,Fashion,3,20-01-2025,Nothing special
3242,PROD-1652,Fashion,4,06-01-2025,Loved it
3243,PROD-7617,Home & Kitchen,1,15-07-2024,Hated it
3244,PROD-4677,Beauty,4,09-09-2024,Highly recommend
3245,PROD-2798,Electronics,5,04-03-2025,Highly recommend
3246,PROD-1066,Fashion,1,12-07-2023,Very disappointed
3247,PROD-4110,Electronics,1,06-09-2024,Very disappointed
3248,PROD-7231,Electronics,4,25-01-2025,Loved it
3249,PROD-6935,Grocery,4,09-04-2025,Fantastic quality
3250,PROD-9248,Books,5,15-04-2023,Highly recommend
3251,PROD-2061,Toys,5,25-11-2024,Very satisfied
3252,PROD-9059,Grocery,1,13-06-2023,Very disappointed
3253,PROD-1282,Grocery,4,21-09-2024,Very satisfied
3254,PROD-8559,Toys,1,30-11-2024,Terrible
3255,PROD-5972,Grocery,1,31-03-2024,Hated it
3256,PROD-8142,Electronics,2,22-03-2024,Poor quality
3257,PROD-1982,Beauty,3,18-12-2024,It works
3258,PROD-1943,Electronics,4,30-07-2024,Fantastic quality
3259,PROD-3276,Toys,4,30-09-2023,Great product
3260,PROD-5559,Fashion,3,24-04-2024,It works
3261,PROD-3177,Grocery,4,08-08-2024,Loved it
3262,PROD-1003,Fashion,4,19-11-2024,Fantastic quality
3263,PROD-3116,Electronics,2,30-05-2023,Hated it
3264,PROD-6397,Grocery,1,16-11-2023,Terrible
3265,PROD-9408,Books,1,07-01-2024,Hated it
3266,PROD-1411,Grocery,5,21-04-2024,Highly recommend
3267,PROD-2102,Electronics,4,09-07-2024,Great product
3268,PROD-5304,Toys,2,24-05-2024,Poor quality
3269,PROD-6788,Beauty,1,25-06-2023,Very disappointed
3270,PROD-7522,Books,5,15-05-2024,Fantastic quality
3271,PROD-2714,Beauty,2,29-04-2024,Terrible
3272,PROD-8202,Beauty,3,03-10-2023,Average
3273,PROD-3529,Books,2,21-04-2023,Terrible
3274,PROD-8246,Home & Kitchen,2,08-11-2024,Poor quality
3275,PROD-6896,Toys,2,07-08-2024,Hated it
3276,PROD-4839,Home & Kitchen,1,16-08-2024,Very disappointed
3277,PROD-9297,Beauty,1,16-04-2023,Very disappointed
3278,PROD-9884,Toys,4,25-04-2023,Loved it
3279,PROD-9420,Fashion,4,12-10-2023,Highly recommend
3280,PROD-4882,Fashion,5,20-01-2024,Great product
3281,PROD-3082,Books,3,02-03-2025,Okay product
3282,PROD-1358,Beauty,3,28-04-2024,Neutral experience
3283,PROD-2651,Beauty,2,27-09-2024,Very disappointed
3284,PROD-7678,Toys,1,11-05-2023,Hated it
3285,PROD-5995,Grocery,5,01-04-2024,Very satisfied
3286,PROD-8098,Toys,1,01-04-2024,Terrible
3287,PROD-3890,Grocery,1,21-11-2024,Very disappointed
3288,PROD-7086,Toys,2,06-06-2023,Very disappointed
3289,PROD-8831,Home & Kitchen,1,23-12-2024,Very disappointed
3290,PROD-6391,Grocery,1,17-09-2023,Not recommended
3291,PROD-8860,Electronics,3,08-11-2023,Neutral experience
3292,PROD-1463,Beauty,3,14-12-2023,It works
3293,PROD-7246,Grocery,4,30-08-2024,Great product
3294,PROD-5734,Books,3,28-02-2024,It works
3295,PROD-9472,Beauty,1,31-05-2023,Not recommended
3296,PROD-6956,Books,2,22-03-2025,Hated it
3297,PROD-1781,Toys,1,08-11-2024,Not recommended
3298,PROD-2089,Beauty,4,17-11-2024,Loved it
3299,PROD-4468,Toys,1,28-07-2024,Hated it
3300,PROD-4808,Electronics,5,30-10-2023,Highly recommend
3301,PROD-1295,Books,2,20-11-2023,Very disappointed
3302,PROD-1032,Fashion,4,04-03-2025,Loved it
3303,PROD-1997,Toys,2,15-09-2024,Terrible
3304,PROD-2041,Books,5,02-01-2025,Very satisfied
3305,PROD-7368,Toys,2,29-06-2024,Poor quality
3306,PROD-7318,Toys,4,26-01-2025,Fantastic quality
3307,PROD-3626,Toys,1,17-05-2023,Hated it
3308,PROD-4430,Toys,2,17-02-2025,Very disappointed
3309,PROD-3676,Home & Kitchen,5,14-06-2024,Loved it
3310,PROD-7857,Beauty,1,09-01-2024,Not recommended
3311,PROD-8895,Home & Kitchen,5,24-06-2023,Fantastic quality
3312,PROD-5801,Toys,5,02-01-2025,Loved it
3313,PROD-4361,Electronics,4,13-05-2024,Highly recommend
3314,PROD-1562,Beauty,3,16-11-2023,Average
3315,PROD-7995,Toys,3,23-02-2025,Average
3316,PROD-9150,Electronics,3,04-08-2023,Average
3317,PROD-1734,Toys,5,21-06-2023,Very satisfied
3318,PROD-1951,Beauty,1,28-12-2024,Poor quality
3319,PROD-7715,Books,5,24-02-2025,Very satisfied
3320,PROD-2048,Beauty,4,09-02-2024,Fantastic quality
3321,PROD-4759,Home & Kitchen,5,29-05-2023,Loved it
3322,PROD-9726,Grocery,1,07-08-2024,Poor quality
3323,PROD-5955,Beauty,3,27-12-2023,Okay product
3324,PROD-7384,Electronics,4,28-08-2024,Very satisfied
3325,PROD-7308,Home & Kitchen,2,31-07-2024,Hated it
3326,PROD-3464,Books,5,26-02-2024,Great product
3327,PROD-3948,Grocery,2,07-10-2024,Very disappointed
3328,PROD-1381,Toys,5,17-09-2024,Fantastic quality
3329,PROD-9455,Beauty,1,06-04-2025,Very disappointed
3330,PROD-8410,Grocery,2,25-12-2024,Poor quality
3331,PROD-3501,Books,2,09-09-2024,Not recommended
3332,PROD-2801,Fashion,2,13-10-2024,Very disappointed
3333,PROD-2413,Toys,2,11-03-2025,Hated it
3334,PROD-9132,Beauty,4,12-05-2024,Highly recommend
3335,PROD-7335,Home & Kitchen,5,20-12-2024,Highly recommend
3336,PROD-7816,Toys,4,16-06-2023,Very satisfied
3337,PROD-3778,Toys,5,04-05-2023,Fantastic quality
3338,PROD-1977,Home & Kitchen,1,04-09-2023,Poor quality
3339,PROD-7443,Books,1,23-08-2023,Hated it
3340,PROD-3491,Toys,2,19-02-2024,Not recommended
3341,PROD-9388,Grocery,2,03-06-2024,Terrible
3342,PROD-2603,Books,1,27-02-2025,Poor quality
3343,PROD-7538,Beauty,2,11-08-2024,Not recommended
3344,PROD-1021,Books,5,17-10-2023,Highly recommend
3345,PROD-1350,Fashion,5,14-02-2024,Very satisfied
3346,PROD-5142,Fashion,2,16-01-2024,Not recommended
3347,PROD-9185,Electronics,4,11-07-2023,Loved it
3348,PROD-4418,Grocery,4,20-03-2025,Very satisfied
3349,PROD-9325,Fashion,2,24-09-2024,Not recommended
3350,PROD-6617,Beauty,1,25-11-2024,Terrible
3351,PROD-8682,Fashion,3,20-06-2023,It works
3352,PROD-2085,Home & Kitchen,3,05-01-2025,Nothing special
3353,PROD-9050,Grocery,4,27-04-2024,Very satisfied
3354,PROD-1018,Beauty,4,17-05-2023,Fantastic quality
3355,PROD-2477,Electronics,3,16-02-2025,Nothing special
3356,PROD-7437,Toys,4,25-02-2025,Fantastic quality
3357,PROD-9993,Toys,4,17-02-2024,Loved it
3358,PROD-5787,Beauty,2,16-04-2024,Terrible
3359,PROD-3456,Books,2,15-10-2024,Poor quality
3360,PROD-8482,Books,5,14-04-2023,Great product
3361,PROD-9106,Fashion,5,05-08-2023,Very satisfied
3362,PROD-6890,Books,3,07-02-2024,Okay product
3363,PROD-2145,Home & Kitchen,1,22-07-2023,Terrible
3364,PROD-4808,Home & Kitchen,1,24-10-2024,Hated it
3365,PROD-7186,Electronics,4,03-10-2023,Fantastic quality
3366,PROD-7043,Electronics,5,02-01-2025,Very satisfied
3367,PROD-3105,Electronics,2,11-10-2024,Hated it
3368,PROD-6866,Home & Kitchen,4,02-04-2024,Fantastic quality
3369,PROD-8849,Books,3,10-10-2024,It works
3370,PROD-8326,Home & Kitchen,5,08-05-2023,Fantastic quality
3371,PROD-5057,Beauty,1,02-03-2024,Hated it
3372,PROD-1006,Home & Kitchen,1,08-01-2025,Not recommended
3373,PROD-3127,Fashion,3,18-06-2023,Average
3374,PROD-2612,Electronics,1,06-09-2024,Hated it
3375,PROD-2457,Fashion,5,18-10-2024,Loved it
3376,PROD-8437,Home & Kitchen,4,07-04-2025,Great product
3377,PROD-3299,Grocery,5,06-03-2025,Great product
3378,PROD-5041,Beauty,3,22-02-2024,Neutral experience
3379,PROD-5611,Beauty,5,21-02-2024,Fantastic quality
3380,PROD-3274,Beauty,2,27-11-2024,Terrible
3381,PROD-7720,Beauty,1,18-06-2024,Not recommended
3382,PROD-1318,Toys,4,08-01-2025,Very satisfied
3383,PROD-4662,Beauty,2,03-06-2023,Very disappointed
3384,PROD-1195,Home & Kitchen,1,19-01-2025,Very disappointed
3385,PROD-8393,Toys,3,19-06-2024,Nothing special
3386,PROD-3769,Grocery,5,20-03-2024,Fantastic quality
3387,PROD-3858,Fashion,4,04-05-2023,Loved it
3388,PROD-6086,Electronics,2,15-10-2024,Poor quality
3389,PROD-1071,Electronics,4,28-01-2024,Loved it
3390,PROD-6835,Grocery,5,03-04-2024,Fantastic quality
3391,PROD-3218,Fashion,5,25-04-2024,Fantastic quality
3392,PROD-4058,Grocery,5,26-04-2024,Very satisfied
3393,PROD-7701,Beauty,1,08-08-2024,Poor quality
3394,PROD-2517,Grocery,1,28-11-2023,Very disappointed
3395,PROD-2885,Toys,3,08-09-2023,Neutral experience
3396,PROD-2871,Fashion,3,14-08-2024,Nothing special
3397,PROD-2869,Toys,4,04-04-2025,Great product
3398,PROD-2050,Home & Kitchen,2,21-07-2023,Not recommended
3399,PROD-9711,Toys,4,09-01-2024,Highly recommend
3400,PROD-8884,Books,2,02-05-2023,Hated it
3401,PROD-9735,Fashion,3,12-02-2025,Okay product
3402,PROD-4015,Home & Kitchen,4,15-06-2023,Very satisfied
3403,PROD-4618,Toys,3,27-09-2023,Average
3404,PROD-6809,Toys,5,13-01-2024,Highly recommend
3405,PROD-6630,Toys,3,16-01-2025,Okay product
3406,PROD-8702,Books,3,01-12-2024,It works
3407,PROD-1490,Grocery,2,02-07-2024,Not recommended
3408,PROD-6464,Beauty,2,23-08-2023,Not recommended
3409,PROD-1765,Books,4,22-04-2023,Great product
3410,PROD-5341,Toys,2,06-05-2023,Hated it
3411,PROD-4287,Home & Kitchen,4,23-08-2023,Fantastic quality
3412,PROD-4281,Fashion,5,20-09-2024,Highly recommend
3413,PROD-4037,Home & Kitchen,1,07-01-2024,Hated it
3414,PROD-4220,Home & Kitchen,2,23-11-2024,Not recommended
3415,PROD-2726,Home & Kitchen,5,03-03-2024,Very satisfied
3416,PROD-7975,Electronics,5,05-11-2024,Great product
3417,PROD-1954,Books,3,12-09-2023,Okay product
3418,PROD-2214,Books,5,20-06-2023,Very satisfied
3419,PROD-6610,Fashion,1,05-09-2023,Poor quality
3420,PROD-4520,Beauty,2,03-04-2025,Not recommended
